Timestamp,Maintenance Type,Duration (hours),Downtime (hours)
2022-01-26 05:01:51.251125112,Routine,21,20
2022-01-26 08:32:06.912691264,Corrective,7,27
2022-01-26 12:02:22.574257424,Corrective,17,31
2022-01-26 15:32:38.235823584,Corrective,12,40
2022-01-26 19:02:53.897389736,Preventive,18,28
2022-01-26 22:33:09.558955896,Corrective,10,28
2022-01-27 02:03:25.220522048,Routine,16,13
2022-01-27 05:33:40.882088208,Preventive,16,23
2022-01-27 09:03:56.543654360,Corrective,8,4
2022-01-27 12:34:12.205220520,Preventive,1,46
2022-01-27 16:04:27.866786680,Corrective,11,35
2022-01-27 19:34:43.528352832,Corrective,17,32
2022-01-27 23:04:59.189918992,Corrective,18,10
2022-01-28 02:35:14.851485144,Routine,15,16
2022-01-28 06:05:30.513051304,Corrective,16,9
2022-01-28 09:35:46.174617456,Preventive,17,4
2022-01-28 13:06:01.836183616,Corrective,2,13
2022-01-28 16:36:17.497749776,Corrective,10,3
2022-01-28 20:06:33.159315928,Preventive,12,29
2022-01-28 23:36:48.820882088,Corrective,22,13
2022-01-29 03:07:04.482448240,Preventive,20,15
2022-01-29 06:37:20.144014400,Corrective,14,13
2022-01-29 10:07:35.805580552,Corrective,21,15
2022-01-29 13:37:51.467146712,Preventive,23,38
2022-01-29 17:08:07.128712872,Preventive,1,28
2022-01-29 20:38:22.790279024,Routine,14,43
2022-01-30 00:08:38.451845184,Preventive,11,39
2022-01-30 03:38:54.113411336,Routine,13,11
2022-01-30 07:09:09.774977496,Corrective,1,11
2022-01-30 10:39:25.436543656,Routine,17,17
2022-01-30 14:09:41.098109808,Preventive,17,11
2022-01-30 17:39:56.759675968,Corrective,10,2
2022-01-30 21:10:12.421242120,Preventive,21,6
2022-01-31 00:40:28.082808280,Corrective,17,28
2022-01-31 04:10:43.744374432,Preventive,4,11
2022-01-31 07:40:59.405940592,Preventive,5,3
2022-01-31 11:11:15.067506752,Corrective,21,21
2022-01-31 14:41:30.729072904,Corrective,10,30
2022-01-31 18:11:46.390639064,Corrective,16,35
2022-01-31 21:42:02.052205216,Corrective,21,6
2022-02-01 01:12:17.713771376,Routine,19,3
2022-02-01 04:42:33.375337528,Preventive,1,25
2022-02-01 08:12:49.036903688,Corrective,20,38
2022-02-01 11:43:04.698469848,Preventive,6,3
2022-02-01 15:13:20.360036000,Preventive,3,44
2022-02-01 18:43:36.021602160,Routine,2,45
2022-02-01 22:13:51.683168312,Corrective,1,28
2022-02-02 01:44:07.344734472,Preventive,20,41
2022-02-02 05:14:23.006300624,Corrective,4,2
2022-02-02 08:44:38.667866784,Preventive,2,39
2022-02-02 12:14:54.329432944,Corrective,19,4
2022-02-02 15:45:09.990999096,Preventive,20,46
2022-02-02 19:15:25.652565256,Preventive,8,37
2022-02-02 22:45:41.314131408,Routine,14,43
2022-02-03 02:15:56.975697568,Routine,7,44
2022-02-03 05:46:12.637263728,Corrective,18,14
2022-02-03 09:16:28.298829880,Routine,12,17
2022-02-03 12:46:43.960396040,Corrective,18,39
2022-02-03 16:16:59.621962192,Routine,8,25
2022-02-03 19:47:15.283528352,Corrective,22,40
2022-02-03 23:17:30.945094504,Routine,3,9
2022-02-04 02:47:46.606660664,Routine,9,36
2022-02-04 06:18:02.268226824,Corrective,1,22
2022-02-04 09:48:17.929792976,Routine,21,47
2022-02-04 13:18:33.591359136,Preventive,14,17
2022-02-04 16:48:49.252925288,Routine,4,6
2022-02-04 20:19:04.914491448,Preventive,19,41
2022-02-04 23:49:20.576057600,Corrective,16,9
2022-02-05 03:19:36.237623760,Routine,14,10
2022-02-05 06:49:51.899189920,Routine,22,37
2022-02-05 10:20:07.560756072,Routine,7,34
2022-02-05 13:50:23.222322232,Preventive,17,19
2022-02-05 17:20:38.883888384,Routine,13,37
2022-02-05 20:50:54.545454544,Preventive,17,45
2022-02-06 00:21:10.207020696,Routine,9,23
2022-02-06 03:51:25.868586856,Corrective,13,39
2022-02-06 07:21:41.530153016,Routine,22,14
2022-02-06 10:51:57.191719168,Routine,7,19
2022-02-06 14:22:12.853285328,Preventive,6,9
2022-02-06 17:52:28.514851480,Corrective,12,17
2022-02-06 21:22:44.176417640,Preventive,18,4
2022-02-07 00:52:59.837983800,Corrective,14,13
2022-02-07 04:23:15.499549952,Preventive,12,24
2022-02-07 07:53:31.161116112,Routine,16,47
2022-02-07 11:23:46.822682264,Preventive,15,5
2022-02-07 14:54:02.484248424,Routine,9,11
2022-02-07 18:24:18.145814576,Routine,15,10
2022-02-07 21:54:33.807380736,Routine,8,10
2022-02-08 01:24:49.468946896,Preventive,19,34
2022-02-08 04:55:05.130513048,Routine,15,35
2022-02-08 08:25:20.792079208,Routine,9,34
2022-02-08 11:55:36.453645360,Preventive,3,41
2022-02-08 15:25:52.115211520,Corrective,19,16
2022-02-08 18:56:07.776777672,Preventive,14,21
2022-02-08 22:26:23.438343832,Preventive,9,13
2022-02-09 01:56:39.099909992,Preventive,5,15
2022-02-09 05:26:54.761476144,Preventive,12,46
2022-02-09 08:57:10.423042304,Preventive,23,34
2022-02-09 12:27:26.084608456,Corrective,4,15
2022-02-09 15:57:41.746174616,Corrective,13,44
2022-02-09 19:27:57.407740768,Routine,3,32
2022-02-09 22:58:13.069306928,Preventive,18,7
2022-02-10 02:28:28.730873088,Routine,5,14
2022-02-10 05:58:44.392439240,Routine,17,39
2022-02-10 09:29:00.054005400,Preventive,5,39
2022-02-10 12:59:15.715571552,Preventive,23,9
2022-02-10 16:29:31.377137712,Routine,7,24
2022-02-10 19:59:47.038703872,Preventive,5,27
2022-02-10 23:30:02.700270024,Corrective,8,8
2022-02-11 03:00:18.361836184,Preventive,4,41
2022-02-11 06:30:34.023402336,Preventive,15,6
2022-02-11 10:00:49.684968496,Corrective,8,29
2022-02-11 13:31:05.346534648,Preventive,3,4
2022-02-11 17:01:21.008100808,Preventive,19,2
2022-02-11 20:31:36.669666968,Corrective,8,5
2022-02-12 00:01:52.331233120,Routine,16,0
2022-02-12 03:32:07.992799280,Preventive,13,9
2022-02-12 07:02:23.654365432,Routine,10,0
2022-02-12 10:32:39.315931592,Corrective,16,46
2022-02-12 14:02:54.977497744,Routine,21,36
2022-02-12 17:33:10.639063904,Preventive,3,18
2022-02-12 21:03:26.300630064,Preventive,5,40
2022-02-13 00:33:41.962196216,Routine,16,28
2022-02-13 04:03:57.623762376,Preventive,16,36
2022-02-13 07:34:13.285328528,Preventive,16,36
2022-02-13 11:04:28.946894688,Corrective,18,46
2022-02-13 14:34:44.608460840,Preventive,18,7
2022-02-13 18:05:00.270027000,Preventive,3,28
2022-02-13 21:35:15.931593160,Preventive,1,27
2022-02-14 01:05:31.593159312,Corrective,17,45
2022-02-14 04:35:47.254725472,Preventive,5,17
2022-02-14 08:06:02.916291624,Corrective,22,30
2022-02-14 11:36:18.577857784,Routine,15,37
2022-02-14 15:06:34.239423944,Routine,22,35
2022-02-14 18:36:49.900990096,Routine,5,36
2022-02-14 22:07:05.562556256,Preventive,15,7
2022-02-15 01:37:21.224122408,Corrective,20,7
2022-02-15 05:07:36.885688568,Preventive,15,5
2022-02-15 08:37:52.547254720,Preventive,8,22
2022-02-15 12:08:08.208820880,Routine,7,44
2022-02-15 15:38:23.870387040,Preventive,13,22
2022-02-15 19:08:39.531953192,Corrective,12,7
2022-02-15 22:38:55.193519352,Corrective,22,14
2022-02-16 02:09:10.855085504,Preventive,6,3
2022-02-16 05:39:26.516651664,Preventive,19,17
2022-02-16 09:09:42.178217816,Routine,5,24
2022-02-16 12:39:57.839783976,Routine,13,23
2022-02-16 16:10:13.501350136,Routine,11,28
2022-02-16 19:40:29.162916288,Preventive,21,29
2022-02-16 23:10:44.824482448,Corrective,7,12
2022-02-17 02:41:00.486048600,Corrective,5,22
2022-02-17 06:11:16.147614760,Corrective,9,35
2022-02-17 09:41:31.809180912,Preventive,1,30
2022-02-17 13:11:47.470747072,Routine,6,35
2022-02-17 16:42:03.132313232,Routine,23,35
2022-02-17 20:12:18.793879384,Routine,11,23
2022-02-17 23:42:34.455445544,Preventive,23,38
2022-02-18 03:12:50.117011696,Routine,9,42
2022-02-18 06:43:05.778577856,Corrective,23,35
2022-02-18 10:13:21.440144016,Routine,6,17
2022-02-18 13:43:37.101710168,Routine,10,45
2022-02-18 17:13:52.763276328,Preventive,16,46
2022-02-18 20:44:08.424842480,Corrective,19,34
2022-02-19 00:14:24.086408640,Routine,1,40
2022-02-19 03:44:39.747974792,Corrective,6,10
2022-02-19 07:14:55.409540952,Routine,4,25
2022-02-19 10:45:11.071107112,Corrective,2,0
2022-02-19 14:15:26.732673264,Routine,7,19
2022-02-19 17:45:42.394239424,Preventive,23,40
2022-02-19 21:15:58.055805576,Routine,20,19
2022-02-20 00:46:13.717371736,Corrective,1,9
2022-02-20 04:16:29.378937888,Routine,19,3
2022-02-20 07:46:45.040504048,Corrective,20,23
2022-02-20 11:17:00.702070208,Preventive,7,24
2022-02-20 14:47:16.363636360,Corrective,18,5
2022-02-20 18:17:32.025202520,Preventive,6,35
2022-02-20 21:47:47.686768672,Preventive,5,19
2022-02-21 01:18:03.348334832,Preventive,11,22
2022-02-21 04:48:19.009900984,Routine,10,14
2022-02-21 08:18:34.671467144,Routine,23,16
2022-02-21 11:48:50.333033304,Routine,15,46
2022-02-21 15:19:05.994599456,Routine,23,17
2022-02-21 18:49:21.656165616,Preventive,16,27
2022-02-21 22:19:37.317731768,Corrective,23,13
2022-02-22 01:49:52.979297928,Corrective,16,29
2022-02-22 05:20:08.640864088,Preventive,23,36
2022-02-22 08:50:24.302430240,Preventive,1,31
2022-02-22 12:20:39.963996400,Corrective,3,25
2022-02-22 15:50:55.625562552,Preventive,1,32
2022-02-22 19:21:11.287128712,Routine,22,26
2022-02-22 22:51:26.948694864,Preventive,19,7
2022-02-23 02:21:42.610261024,Routine,13,0
2022-02-23 05:51:58.271827184,Corrective,1,37
2022-02-23 09:22:13.933393336,Routine,21,15
2022-02-23 12:52:29.594959496,Routine,19,3
2022-02-23 16:22:45.256525648,Routine,1,2
2022-02-23 19:53:00.918091808,Corrective,14,14
2022-02-23 23:23:16.579657960,Preventive,19,41
2022-02-24 02:53:32.241224120,Corrective,1,19
2022-02-24 06:23:47.902790280,Routine,18,6
2022-02-24 09:54:03.564356432,Preventive,17,13
2022-02-24 13:24:19.225922592,Routine,3,20
2022-02-24 16:54:34.887488744,Corrective,8,8
2022-02-24 20:24:50.549054904,Routine,15,25
2022-02-24 23:55:06.210621056,Routine,21,14
2022-02-25 03:25:21.872187216,Routine,12,42
2022-02-25 06:55:37.533753376,Routine,1,27
2022-02-25 10:25:53.195319528,Corrective,8,13
2022-02-25 13:56:08.856885688,Preventive,11,0
2022-02-25 17:26:24.518451840,Corrective,21,45
2022-02-25 20:56:40.180018000,Routine,4,20
2022-02-26 00:26:55.841584160,Corrective,5,12
2022-02-26 03:57:11.503150312,Routine,17,33
2022-02-26 07:27:27.164716472,Routine,16,47
2022-02-26 10:57:42.826282624,Preventive,21,37
2022-02-26 14:27:58.487848784,Preventive,13,44
2022-02-26 17:58:14.149414936,Preventive,15,17
2022-02-26 21:28:29.810981096,Routine,19,24
2022-02-27 00:58:45.472547256,Routine,9,5
2022-02-27 04:29:01.134113408,Preventive,22,45
2022-02-27 07:59:16.795679568,Corrective,23,4
2022-02-27 11:29:32.457245720,Preventive,10,18
2022-02-27 14:59:48.118811880,Corrective,22,22
2022-02-27 18:30:03.780378032,Preventive,8,30
2022-02-27 22:00:19.441944192,Corrective,15,1
2022-02-28 01:30:35.103510352,Corrective,11,38
2022-02-28 05:00:50.765076504,Routine,11,27
2022-02-28 08:31:06.426642664,Preventive,3,46
2022-02-28 12:01:22.088208816,Corrective,1,43
2022-02-28 15:31:37.749774976,Preventive,14,34
2022-02-28 19:01:53.411341128,Corrective,10,9
2022-02-28 22:32:09.072907288,Corrective,1,9
2022-03-01 02:02:24.734473448,Corrective,15,35
2022-03-01 05:32:40.396039600,Corrective,22,7
2022-03-01 09:02:56.057605760,Routine,10,26
2022-03-01 12:33:11.719171912,Corrective,11,14
2022-03-01 16:03:27.380738072,Routine,1,27
2022-03-01 19:33:43.042304232,Preventive,22,34
2022-03-01 23:03:58.703870384,Corrective,1,35
2022-03-02 02:34:14.365436544,Preventive,18,8
2022-03-02 06:04:30.027002696,Corrective,18,33
2022-03-02 09:34:45.688568856,Preventive,1,33
2022-03-02 13:05:01.350135008,Preventive,4,18
2022-03-02 16:35:17.011701168,Corrective,16,17
2022-03-02 20:05:32.673267328,Routine,20,19
2022-03-02 23:35:48.334833480,Preventive,1,14
2022-03-03 03:06:03.996399640,Corrective,16,20
2022-03-03 06:36:19.657965792,Corrective,19,46
2022-03-03 10:06:35.319531952,Preventive,8,7
2022-03-03 13:36:50.981098104,Routine,10,45
2022-03-03 17:07:06.642664264,Preventive,10,40
2022-03-03 20:37:22.304230424,Preventive,1,25
2022-03-04 00:07:37.965796576,Corrective,14,23
2022-03-04 03:37:53.627362736,Preventive,8,37
2022-03-04 07:08:09.288928888,Corrective,22,7
2022-03-04 10:38:24.950495048,Corrective,7,30
2022-03-04 14:08:40.612061200,Corrective,1,33
2022-03-04 17:38:56.273627360,Preventive,9,26
2022-03-04 21:09:11.935193520,Preventive,18,40
2022-03-05 00:39:27.596759672,Corrective,15,19
2022-03-05 04:09:43.258325832,Routine,4,9
2022-03-05 07:39:58.919891984,Corrective,14,29
2022-03-05 11:10:14.581458144,Preventive,16,18
2022-03-05 14:40:30.243024304,Preventive,7,43
2022-03-05 18:10:45.904590456,Routine,19,23
2022-03-05 21:41:01.566156616,Routine,23,12
2022-03-06 01:11:17.227722768,Preventive,9,47
2022-03-06 04:41:32.889288928,Preventive,20,19
2022-03-06 08:11:48.550855080,Routine,21,11
2022-03-06 11:42:04.212421240,Preventive,2,20
2022-03-06 15:12:19.873987400,Corrective,16,21
2022-03-06 18:42:35.535553552,Routine,16,15
2022-03-06 22:12:51.197119712,Routine,11,37
2022-03-07 01:43:06.858685864,Routine,5,26
2022-03-07 05:13:22.520252024,Corrective,1,29
2022-03-07 08:43:38.181818176,Routine,14,4
2022-03-07 12:13:53.843384336,Routine,18,45
2022-03-07 15:44:09.504950496,Corrective,16,16
2022-03-07 19:14:25.166516648,Routine,16,31
2022-03-07 22:44:40.828082808,Preventive,1,12
2022-03-08 02:14:56.489648960,Corrective,21,23
2022-03-08 05:45:12.151215120,Routine,16,11
2022-03-08 09:15:27.812781272,Preventive,17,1
2022-03-08 12:45:43.474347432,Preventive,15,40
2022-03-08 16:15:59.135913592,Preventive,13,35
2022-03-08 19:46:14.797479744,Corrective,7,1
2022-03-08 23:16:30.459045904,Routine,6,33
2022-03-09 02:46:46.120612056,Preventive,10,27
2022-03-09 06:17:01.782178216,Preventive,13,6
2022-03-09 09:47:17.443744376,Routine,6,45
2022-03-09 13:17:33.105310528,Corrective,9,14
2022-03-09 16:47:48.766876688,Corrective,12,33
2022-03-09 20:18:04.428442840,Routine,12,21
2022-03-09 23:48:20.090009000,Preventive,20,2
2022-03-10 03:18:35.751575152,Preventive,1,25
2022-03-10 06:48:51.413141312,Preventive,1,27
2022-03-10 10:19:07.074707472,Routine,14,21
2022-03-10 13:49:22.736273624,Routine,6,45
2022-03-10 17:19:38.397839784,Corrective,14,35
2022-03-10 20:49:54.059405936,Preventive,17,47
2022-03-11 00:20:09.720972096,Routine,14,23
2022-03-11 03:50:25.382538248,Preventive,6,16
2022-03-11 07:20:41.044104408,Corrective,2,9
2022-03-11 10:50:56.705670568,Routine,1,37
2022-03-11 14:21:12.367236720,Preventive,6,40
2022-03-11 17:51:28.028802880,Preventive,9,44
2022-03-11 21:21:43.690369032,Corrective,12,37
2022-03-12 00:51:59.351935192,Preventive,5,14
2022-03-12 04:22:15.013501344,Routine,19,7
2022-03-12 07:52:30.675067504,Preventive,18,18
2022-03-12 11:22:46.336633664,Routine,1,17
2022-03-12 14:53:01.998199816,Routine,21,39
2022-03-12 18:23:17.659765976,Preventive,3,4
2022-03-12 21:53:33.321332128,Preventive,20,6
2022-03-13 01:23:48.982898288,Corrective,22,31
2022-03-13 04:54:04.644464448,Preventive,11,42
2022-03-13 08:24:20.306030600,Routine,3,31
2022-03-13 11:54:35.967596760,Corrective,7,20
2022-03-13 15:24:51.629162912,Preventive,9,13
2022-03-13 18:55:07.290729072,Corrective,3,33
2022-03-13 22:25:22.952295224,Corrective,23,5
2022-03-14 01:55:38.613861384,Corrective,15,16
2022-03-14 05:25:54.275427544,Preventive,3,25
2022-03-14 08:56:09.936993696,Preventive,10,44
2022-03-14 12:26:25.598559856,Corrective,13,28
2022-03-14 15:56:41.260126008,Preventive,2,20
2022-03-14 19:26:56.921692168,Corrective,23,40
2022-03-14 22:57:12.583258320,Corrective,2,7
2022-03-15 02:27:28.244824480,Preventive,7,7
2022-03-15 05:57:43.906390640,Corrective,8,17
2022-03-15 09:27:59.567956792,Corrective,6,28
2022-03-15 12:58:15.229522952,Preventive,20,18
2022-03-15 16:28:30.891089104,Corrective,2,14
2022-03-15 19:58:46.552655264,Corrective,11,7
2022-03-15 23:29:02.214221416,Routine,2,44
2022-03-16 02:59:17.875787576,Preventive,5,18
2022-03-16 06:29:33.537353736,Corrective,14,43
2022-03-16 09:59:49.198919888,Routine,6,15
2022-03-16 13:30:04.860486048,Routine,11,18
2022-03-16 17:00:20.522052200,Routine,1,24
2022-03-16 20:30:36.183618360,Routine,1,32
2022-03-17 00:00:51.845184520,Preventive,15,21
2022-03-17 03:31:07.506750672,Routine,6,8
2022-03-17 07:01:23.168316832,Corrective,13,20
2022-03-17 10:31:38.829882984,Preventive,8,26
2022-03-17 14:01:54.491449144,Preventive,8,42
2022-03-17 17:32:10.153015296,Preventive,3,7
2022-03-17 21:02:25.814581456,Corrective,14,12
2022-03-18 00:32:41.476147616,Preventive,13,41
2022-03-18 04:02:57.137713768,Routine,14,15
2022-03-18 07:33:12.799279928,Preventive,23,27
2022-03-18 11:03:28.460846080,Preventive,18,42
2022-03-18 14:33:44.122412240,Corrective,8,14
2022-03-18 18:03:59.783978392,Corrective,8,39
2022-03-18 21:34:15.445544552,Routine,7,18
2022-03-19 01:04:31.107110712,Routine,11,21
2022-03-19 04:34:46.768676864,Preventive,23,42
2022-03-19 08:05:02.430243024,Preventive,2,35
2022-03-19 11:35:18.091809176,Corrective,23,45
2022-03-19 15:05:33.753375336,Preventive,21,10
2022-03-19 18:35:49.414941488,Routine,14,8
2022-03-19 22:06:05.076507648,Routine,17,13
2022-03-20 01:36:20.738073808,Preventive,2,8
2022-03-20 05:06:36.399639960,Preventive,19,41
2022-03-20 08:36:52.061206120,Preventive,4,31
2022-03-20 12:07:07.722772272,Routine,5,41
2022-03-20 15:37:23.384338432,Corrective,5,10
2022-03-20 19:07:39.045904592,Preventive,12,3
2022-03-20 22:37:54.707470744,Corrective,20,18
2022-03-21 02:08:10.369036904,Routine,13,27
2022-03-21 05:38:26.030603056,Preventive,4,35
2022-03-21 09:08:41.692169216,Routine,2,20
2022-03-21 12:38:57.353735368,Corrective,2,26
2022-03-21 16:09:13.015301528,Routine,19,38
2022-03-21 19:39:28.676867688,Routine,13,22
2022-03-21 23:09:44.338433840,Routine,15,42
2022-03-22 02:40:00.000000000,Preventive,16,9
2022-03-22 06:10:15.661566152,Preventive,4,31
2022-03-22 09:40:31.323132312,Preventive,21,12
2022-03-22 13:10:46.984698464,Corrective,2,32
2022-03-22 16:41:02.646264624,Routine,10,16
2022-03-22 20:11:18.307830784,Preventive,22,13
2022-03-22 23:41:33.969396936,Routine,14,11
2022-03-23 03:11:49.630963096,Routine,15,0
2022-03-23 06:42:05.292529248,Routine,2,28
2022-03-23 10:12:20.954095408,Corrective,17,45
2022-03-23 13:42:36.615661560,Preventive,1,22
2022-03-23 17:12:52.277227720,Corrective,19,27
2022-03-23 20:43:07.938793880,Preventive,7,9
2022-03-24 00:13:23.600360032,Preventive,5,39
2022-03-24 03:43:39.261926192,Corrective,1,30
2022-03-24 07:13:54.923492344,Routine,23,38
2022-03-24 10:44:10.585058504,Preventive,15,6
2022-03-24 14:14:26.246624664,Preventive,1,40
2022-03-24 17:44:41.908190816,Routine,16,0
2022-03-24 21:14:57.569756976,Corrective,6,36
2022-03-25 00:45:13.231323128,Routine,6,6
2022-03-25 04:15:28.892889288,Corrective,10,16
2022-03-25 07:45:44.554455440,Routine,2,14
2022-03-25 11:16:00.216021600,Preventive,12,30
2022-03-25 14:46:15.877587760,Preventive,6,37
2022-03-25 18:16:31.539153912,Routine,15,21
2022-03-25 21:46:47.200720072,Preventive,18,38
2022-03-26 01:17:02.862286224,Preventive,1,1
2022-03-26 04:47:18.523852384,Routine,11,9
2022-03-26 08:17:34.185418536,Corrective,4,38
2022-03-26 11:47:49.846984696,Routine,15,16
2022-03-26 15:18:05.508550856,Corrective,16,36
2022-03-26 18:48:21.170117008,Corrective,14,44
2022-03-26 22:18:36.831683168,Corrective,19,7
2022-03-27 01:48:52.493249320,Preventive,17,28
2022-03-27 05:19:08.154815480,Routine,23,25
2022-03-27 08:49:23.816381632,Corrective,4,1
2022-03-27 12:19:39.477947792,Routine,1,39
2022-03-27 15:49:55.139513952,Preventive,3,39
2022-03-27 19:20:10.801080104,Preventive,1,30
2022-03-27 22:50:26.462646264,Corrective,7,40
2022-03-28 02:20:42.124212416,Preventive,18,19
2022-03-28 05:50:57.785778576,Routine,1,19
2022-03-28 09:21:13.447344736,Routine,22,5
2022-03-28 12:51:29.108910888,Corrective,17,15
2022-03-28 16:21:44.770477048,Routine,6,13
2022-03-28 19:52:00.432043200,Corrective,6,4
2022-03-28 23:22:16.093609360,Corrective,23,36
2022-03-29 02:52:31.755175512,Routine,17,35
2022-03-29 06:22:47.416741672,Preventive,1,37
